Wandb run started
Optimizers Created
Dataloader reset
Beginning Training
====================================================================================================
Model Parameters: 32.1M
{'d_model': 256, 'n_heads': 8, 'n_layers': 8, 'vocab_size': 50304, 'seq_len': 128, 'r': 4, 'p': 2, 'max_steps': 1000000, 'batch_size': 32, 'adam_lr': 0.0003, 'muon_lr': 3e-06}
====================================================================================================
out_proj.weight tensor(0.2796, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.6669, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.8365, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(98.5188, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.9517, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.4356, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.9409, device='cuda:0')
out_proj.weight tensor(0.7583, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.6412, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.6263, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.1725, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.9572, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.0366, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.4343, device='cuda:0')
out_proj.weight tensor(0.7664, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.0978, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.5263, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.6856, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.8755, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(2.1119, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.9930, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.2382, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.1022, device='cuda:0')
Dataloader now on shard 1 of 11
decoder_stack.0.attn.wq.weight tensor(11.1900, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.3870, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(200.4995, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.8793, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(439.0439, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7575, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.3724, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.6239, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(21.6249, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.6648, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.8982, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.6089, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.6736, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(1.1425, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.2055, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.4314, device='cuda:0')
step 2480 | loss 6.8225 | norm 2.2833 | time 1071.1827ms
decoder_stack.0.attn.wq.weight tensor(10.1691, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.1604, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.6734, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.4758, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(2.1916, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.2350, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.3707, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(5.0723, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.5693, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.2025, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.3376, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(27.8974, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1579, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(33.0978, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.6665, device='cuda:0')
decoder_stack.0.attn.wv.weight tensor(3.0828, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.6804, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.5500, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.1114, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.2004, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.6493, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.5734, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.3007, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.5292, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0364, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.7877, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.9943, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.3179, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.8256, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.9636, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.8019, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(1.9183, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.9263, device='cuda:0')
decoder_stack.2.attn.wq.weight tensor(1.6823, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1403, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.2405, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.4611, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.3377, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7087, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.3549, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.8955, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(3.7603, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7852, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.0587, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.6131, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.3366, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.8584, device='cuda:0')
decoder_stack.2.attn.wq.weight tensor(2.1125, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(5.8015, device='cuda:0')
decoder_stack.2.attn.wq.weight tensor(0.9276, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(32.5330, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.4381, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.2298, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.1204, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.1263, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.2715, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.9418, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(4.7842, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.1339, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(4.7983, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.1409, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.9134, device='cuda:0')
out_proj.weight tensor(0.8940, device='cuda:0')
out_proj.weight tensor(1.2122, device='cuda:0')
out_proj.weight tensor(0.6274, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.7947, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7978, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.1835, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.0518, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.9286, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.2287, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.4446, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(14.4472, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.2269, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.1033, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.6234, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.9386, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.4408, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.4339, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(1.4240, device='cuda:0')
step 2490 | loss 6.6535 | norm 3.3195 | time 1050.0491ms
decoder_stack.1.attn.wq.weight tensor(1.0756, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.6003, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(21.9482, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(3.0409, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.4785, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0959, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7265, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.1637, device='cuda:0')
out_proj.weight tensor(0.5730, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.7213, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.6368, device='cuda:0')
decoder_stack.2.attn.wk.weight tensor(3.3384, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(0.7928, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.3108, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.4000, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1353, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(1.0789, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.2663, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(4.9741, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.8531, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7842, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1231, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(2.0954, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.6482, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1424, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.9593, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0604, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.5998, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.9663, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(10.7011, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.3697, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.1116, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.6926, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.0108, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.2832, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(33.3129, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.4686, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(1.3404, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(1.5139, device='cuda:0')
out_proj.weight tensor(0.8023, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.9519, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0032, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.2185, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.9462, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.5319, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0077, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(1.1024, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.0449, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(1.1705, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.5805, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.7893, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.7629, device='cuda:0')
out_proj.weight tensor(0.9109, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.2763, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1590, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.4226, device='cuda:0')
decoder_stack.2.attn.wq.weight tensor(2.5597, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.4542, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.4004, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.8755, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.1890, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.1394, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.6246, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.3408, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(1.0642, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.7428, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.8019, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.2142, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.5070, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0977, device='cuda:0')
out_proj.weight tensor(0.8376, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.0099, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.6288, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.4970, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.2400, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.2005, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.6382, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(1.1836, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.0729, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.6269, device='cuda:0')
step 2500 | loss 6.8824 | norm 2.2339 | time 1047.0188ms
decoder_stack.0.attn.wq.weight tensor(3.2372, device='cuda:0')
decoder_stack.4.attn.wq.weight tensor(5.7218, device='cuda:0')
decoder_stack.4.attn.wq.weight tensor(0.5752, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.2633, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.5724, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(2.1478, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.4357, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.2655, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(0.9316, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.7673, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.0820, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1922, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.8248, device='cuda:0')
decoder_stack.4.attn.wq.weight tensor(3.2335, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.6371, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.8306, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7870, device='cuda:0')
out_proj.weight tensor(0.9046, device='cuda:0')
out_proj.weight tensor(1.1545, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.6015, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.2743, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.4623, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.6172, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0076, device='cuda:0')
decoder_stack.4.attn.wq.weight tensor(2.1266, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(0.8177, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.2762, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0273, device='cuda:0')
out_proj.weight tensor(0.8135, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.6028, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.8753, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1234, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.7209, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1208, device='cuda:0')
out_proj.weight tensor(1.0466, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(3.2596, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.6200, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.3929, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.4446, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1641, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(16.1283, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.4316, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(178.8822, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.1033, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.9520, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.5146, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.3906, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.3662, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.4578, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.3603, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.3648, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.8403, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.8504, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.7473, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.1252, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.9734, device='cuda:0')
decoder_stack.2.attn.wq.weight tensor(2.0341, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.1284, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0725, device='cuda:0')
out_proj.weight tensor(0.7653, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.0438, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(15.8285, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.6569, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.8910, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.2136, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.5060, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.5825, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.8628, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.2494, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.2507, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.3206, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(13.5255, device='cuda:0')
out_proj.weight tensor(0.6165, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1684, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.8633, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.6973, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0822, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.5827, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.7530, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.3430, device='cuda:0')
step 2510 | loss 6.9094 | norm 3.0801 | time 1159.3258ms
decoder_stack.0.attn.wq.weight tensor(0.7079, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.8281, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(1.0961, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.8272, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0230, device='cuda:0')
decoder_stack.4.attn.wq.weight tensor(5.0344, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.3831, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(12.7582, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.7615, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.1144, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.0520, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(14.3319, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.6341, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(701.9777, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.2722, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.3114, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.2020, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(3.2671, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.2253, device='cuda:0')
decoder_stack.3.attn.wq.weight tensor(0.9889, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.0265, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.0234, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.6654, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.3463, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.9711, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.0029, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(15.4325, device='cuda:0')
decoder_stack.3.attn.wq.weight tensor(2.4266, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.1855, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(71.2954, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7025, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(15.9173, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.3876, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.6694, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7494, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.5997, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.0662, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.5532, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.2487, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.8478, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.1973, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.5084, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0034, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7130, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1656, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7920, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1848, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.5710, device='cuda:0')
out_proj.weight tensor(1.0156, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.6269, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0609, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.8845, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.0364, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.3967, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.9113, device='cuda:0')
decoder_stack.4.attn.wq.weight tensor(1.6587, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.9790, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.0843, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.3950, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.3253, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.8547, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0205, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.8785, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.5346, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(1.2214, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(16.1973, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.2423, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.3845, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.7679, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.9951, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(2.0487, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.9129, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.0289, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.7583, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.7918, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.0068, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.2597, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.1720, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(1.4254, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.5621, device='cuda:0')
step 2520 | loss 6.8649 | norm 5.4426 | time 1046.3517ms
decoder_stack.0.attn.wq.weight tensor(0.7134, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.6078, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.2833, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.2959, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.2167, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.9272, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.5988, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.8672, device='cuda:0')
decoder_stack.3.attn.wq.weight tensor(1.3885, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7147, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.3935, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.4757, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.7722, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.0226, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.6190, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0812, device='cuda:0')
out_proj.weight tensor(0.6243, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.7255, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.3958, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.4119, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.3524, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(3.1972, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.0791, device='cuda:0')
out_proj.weight tensor(0.9104, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.6190, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.5492, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.2349, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.2194, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(15.6110, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.8348, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.9254, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.5470, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.6180, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.2483, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.8942, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(1.4519, device='cuda:0')
